"Id","Sales"
35254,7612
1870,8135
7006,6136
11286,8011
21558,4450
8718,6256
29262,6169
14710,11140
37822,8364
27550,4449
2726,9831
30974,6026
32686,6119
40390,4986
10430,4722
7862,6316
1014,7700
20702,6084
12142,8395
4438,4554
16422,5223
31830,6228
28406,4540
3582,4336
26694,9427
13854,8624
23270,7607
9574,4228
39534,4446
33542,4566
24982,7687
17278,6255
30118,6249
25838,7988
36110,8110
36966,7957
34398,4589
18990,5940
6150,6352
19846,6028
38678,9741
15566,4495
12998,8220
5294,6130
18134,6308
158,7906
8719,7978
1871,11276
10431,6689
35255,10580
16423,6702
3583,6352
14711,13561
13855,11492
23271,10577
9575,6428
29263,6759
27551,6583
20703,7118
2727,15078
25839,10856
4439,6601
36967,10240
28407,6501
22415,6552
34399,6713
36111,10134
38679,13198
15567,7183
7863,7509
1015,11388
24983,10889
17279,6775
40391,6630
37823,10559
31831,7464
18135,7417
24127,10368
30975,8033
18991,7583
26695,13868
32687,7155
39535,6669
33543,6567
5295,7477
30119,7771
21559,6328
6151,7183
159,11130
11287,9901
7007,7779
19847,7661
12143,10389
12999,10478
27552,2234
4440,4749
36112,6978
2728,7505
22416,4760
29264,5475
35256,6563
10432,4964
25840,6916
36968,6783
14712,9237
30976,5362
11288,6334
30120,5020
23272,6359
9576,2265
7864,5088
33544,2257
20704,5467
40392,5068
21560,2190
31832,5500
6152,4833
8720,4886
28408,4875
7008,4993
34400,4831
3584,2187
15568,2534
13856,6498
38680,8156
1016,6170
39536,2414
1872,6516
24984,6541
12144,6426
18136,5393
24128,6575
19848,5679
16424,5122
26696,7809
32688,5226
37824,6874
17280,5667
5296,5160
18992,5476
160,6409
13000,6367
25841,3708
7865,2512
30977,2440
9577,2760
36113,3682
30121,2402
40393,3026
21561,2751
13857,3848
29265,2550
15569,3290
28409,2769
27553,2695
20705,2539
36969,3181
23273,3676
8721,2473
2729,4261
22417,2774
10433,2901
3585,2734
19849,2381
32689,2481
5297,2600
33545,2685
35257,3791
31833,2420
6153,2470
18137,2377
4441,2789
11289,3772
14713,6594
34401,2811
26697,4336
1017,3498
38681,4731
161,3444
16425,2820
17281,2901
1873,3539
24985,3586
18993,2369
7009,2461
39537,3065
24129,3632
37825,3796
12145,3752
13001,3209
23274,5691
1874,5913
3586,2871
25842,5836
21562,2844
20706,4388
9578,3013
22418,3571
36970,5895
11290,5670
10434,3858
28410,3546
30978,4402
34402,3836
29266,4639
32690,4579
40394,3892
7866,4623
27554,2931
6154,4458
31834,4414
18138,4269
4442,3604
2730,6906
16426,4091
14714,9008
36114,5739
19850,4055
38682,7407
15570,2910
13858,6991
33546,3153
1018,5504
35258,5593
12146,5845
17282,5452
24130,5697
26698,7621
7010,4716
18994,4316
5298,4735
162,5306
37826,6351
8722,4919
24986,5826
13002,6657
30122,4286
39538,3038
28411,7152
29267,6834
31835,6290
11291,9143
22419,7130
34403,7142
8723,6516
3587,4919
23275,8700
13859,9386
30979,6373
40395,7317
1875,9104
35259,8927
21563,4947
30123,6212
16427,7316
2731,11673
24131,8585
36115,8697
13003,9253
9579,4932
163,8659
7867,6498
20707,6369
10435,7129
6155,6398
36971,9010
25843,9187
4443,7189
37827,9240
14715,11572
7011,6529
27555,4851
38683,12039
26699,11283
15571,5040
17283,6957
1019,8775
39539,4969
24987,8796
19851,6061
33547,5081
18139,6282
5299,6844
12147,8884
18995,6248
32691,6519
31836,6874
28412,9374
40396,9588
30980,6960
9580,6630
22420,9346
34404,9456
27556,6581
20708,7377
13004,9573
21564,6695
24132,9061
4444,9417
33548,6750
2732,12632
23276,9794
36116,9228
30124,6835
1876,9820
1020,9351
10436,9332
16428,9433
5300,8362
8724,7542
14716,10961
7868,6881
35260,9764
3588,6555
164,9149
6156,7101
37828,9980
15572,6758
29268,8422
11292,9649
18996,7175
17284,8541
18140,7067
26700,12532
12148,9156
36972,9557
38684,12186
24988,9359
25844,9927
19852,6844
32692,7522
7012,7114
39540,6356
13860,9891
30125,4657
20709,4797
40397,5944
24133,6917
14717,9902
4445,5702
28413,5732
7869,4586
9581,5363
29269,5031
13005,7293
23277,7308
27557,5287
10437,5736
24989,6995
15573,5938
22421,5691
16429,5973
34405,5745
21565,5191
3589,5312
26701,9097
33549,5425
31837,4592
39541,5707
1877,7508
6157,4658
11293,7281
35261,7557
2733,9324
25845,7670
30981,4581
32693,4770
165,6820
18997,4603
1021,6970
36973,7196
19853,4660
12149,7134
18141,4767
38685,9455
36117,7209
8725,4768
37829,7914
17285,5124
5301,5025
7013,4608
13861,7692
28414,6034
20710,5564
7870,5454
30126,5382
27558,5930
8726,5747
29270,5733
40398,6168
2734,10144
10438,6070
11294,7747
34406,6048
24134,7263
14718,10835
9582,5858
36118,7369
32694,5850
3590,5952
1022,7570
6158,5501
1878,8175
21566,5808
33550,5957
4446,6028
16430,6278
25846,8135
37830,8136
22422,5923
12150,7812
26702,9886
23278,7469
39542,6125
30982,5399
35262,7730
17286,5983
7014,5526
5302,5709
18142,5370
24990,7462
13862,8471
36974,7644
18998,5423
31838,5457
15574,6667
19854,5413
38686,10325
166,7414
13006,7842
21567,4433
3591,4649
28415,4134
1879,5505
40399,4913
30983,4154
22423,4161
8727,4850
1023,5160
10439,4509
2735,6416
36119,5285
35263,5257
33551,4759
18999,4088
4447,4155
30127,4034
24991,5005
32695,4462
24135,5042
36975,5584
14719,8460
27559,4581
13863,6278
29271,4450
7871,4190
9583,4835
12151,5721
20711,4254
6159,3805
11295,5404
7015,4100
37831,5589
39543,5080
23279,5027
34407,4277
38687,7152
31839,3987
13007,6301
5303,4489
15575,5626
26703,6719
25847,5358
16431,4935
18143,4070
167,5196
19855,4051
17287,4574
3592,3658
22424,2578
1880,6216
40400,2798
28416,2546
7872,4612
24136,5835
10440,2632
29272,4482
8728,4628
27560,3661
33552,3619
11296,5903
36120,5873
30984,4495
37832,6312
13008,6193
23280,5614
9584,3576
24992,5847
35264,5763
2736,7155
30128,4638
14720,7745
4448,2614
18144,4524
16432,2929
5304,4563
7016,4459
38688,7278
39544,3632
36976,6006
32696,4584
20712,4416
21568,3608
19856,4501
13864,6217
31840,4693
12152,5927
6160,4613
17288,4539
15576,3592
26704,6924
19000,4414
168,5735
1024,5764
25848,6133
34408,2658
30985,2860
22425,2006
8729,3243
21569,3519
40401,2266
2737,4905
11297,3740
27561,3563
1881,4078
29273,3112
36121,3609
15577,4251
7873,2966
35265,3615
33553,3617
14721,6139
4449,2091
28417,1993
24137,3412
16433,2254
5305,3165
10441,2199
23281,3422
9585,3590
32697,3018
34409,2031
20713,3065
13865,4254
17289,3412
31841,2858
18145,3014
37833,4252
19857,2892
13009,4162
7017,2937
169,3432
24993,3550
19001,2927
30129,2787
1025,3534
36977,3669
39545,4174
3593,3584
25849,3894
26705,4795
12153,3957
6161,2840
38689,5033
22426,3548
11298,5490
29274,4273
36122,5445
5306,4214
21570,4280
2738,7472
15578,4969
30130,3983
28418,3642
27562,4408
40402,3876
16434,3762
30986,3993
8730,4631
24138,5205
13010,6152
34410,3705
23282,5244
1026,5465
20714,4192
33554,4460
35266,5369
4450,3679
36978,5549
31842,4321
37834,6316
7018,4111
9586,4430
3594,4514
38690,7719
170,5365
7874,4272
1882,6225
10442,3894
14722,8071
18146,4001
12154,5698
17290,4259
32698,4447
26706,7372
19858,3966
19002,3898
25850,6085
13866,7001
39546,4613
24994,5419
6162,4143
30987,4563
23283,6348
10443,5309
15579,3733
1883,6455
18147,5107
11299,6612
24139,6360
9587,3619
22427,4922
36123,6239
2739,7755
40403,5695
27563,3541
34411,5212
21571,3456
8731,5385
17291,5707
16435,5475
25851,6277
7019,4844
3595,3388
38691,8339
171,6078
19003,4653
20715,5091
13867,7387
33555,3666
4451,4967
30131,4947
24995,6254
31843,4837
14723,9543
37835,6960
19859,4722
28419,4956
29275,5576
35267,6379
1027,6033
7875,5044
36979,6195
26707,8100
12155,6736
13011,7301
5307,5700
39547,3846
32699,5245
6163,5038
2740,8767
23284,6947
24140,6852
8732,5239
3596,4770
16436,6325
34412,6321
36124,6660
40404,6750
21572,4773
4452,6198
11300,6888
7020,5126
30988,5060
9588,4769
38692,8622
172,6608
20716,5378
1884,6780
33556,4851
29276,5395
30132,5048
6164,5084
12156,6873
36980,6763
25852,7062
37836,6965
22428,6057
28420,6095
14724,10249
15580,5007
7876,5078
10444,6632
13868,6862
35268,7004
31844,5025
17292,5626
27564,4764
18148,5242
19004,5246
19860,5148
24996,6913
26708,8546
32700,5193
39548,5178
13012,6843
1028,6625
5308,5340
30989,5399
21573,5103
10445,5112
22429,4947
11301,7152
24141,7300
4453,5197
20717,5506
3597,5244
173,7300
36125,7134
30133,5265
33557,5237
1029,7566
40405,5261
9589,5388
6165,5173
8733,6174
16437,5058
24997,7503
34413,5130
38693,9415
29277,5201
2741,9392
1885,8159
13869,8087
12157,7307
35269,7016
5309,5589
28421,5115
14725,9803
25853,7966
37837,8070
27565,5098
23285,7069
15581,5850
26709,9104
31845,5141
36981,7224
17293,5520
32701,5682
19005,5319
7021,5631
18149,5343
13013,7156
7877,5375
39549,5771
19861,5284
3598,4917
33558,5038
34414,4615
2742,9109
8734,5761
40406,4940
10446,4846
29278,5132
4454,4798
27566,5018
16438,5222
24142,6658
28422,4586
21574,4847
22430,4573
174,6423
36126,6553
7022,4626
1030,6710
32702,5403
5310,4905
20718,5471
24998,7136
30134,4781
25854,7365
11302,7085
36982,6792
14726,9487
37838,7166
26710,8860
7878,4664
23286,6773
15582,5887
13870,7722
35270,6610
12158,7312
1886,7507
17294,5209
18150,4539
30990,4971
31846,4431
19862,4761
19006,4838
6166,4215
39550,5299
9590,4985
13014,7449
38694,8946
10447,7602
30135,6409
13871,8390
27567,5063
35271,8548
3599,5134
21575,5140
29279,7226
28423,7573
2743,9882
14727,10973
22431,7553
1031,8087
32703,6705
24999,8046
23287,8537
33559,5175
11303,8668
16439,7717
40407,7800
7023,6641
34415,7634
36127,8162
24143,8052
7879,6582
39551,5296
15583,5263
18151,6507
17295,7489
1887,8177
4455,7530
19007,6349
8735,6657
36983,8417
31847,6691
5311,7235
19863,6329
13015,8366
9591,5055
6167,6572
12159,8378
25855,8278
20719,6645
38695,10348
37839,8462
30991,6472
26711,9975
175,8195
9592,4956
14728,12382
28424,7212
35272,9686
13872,9462
23288,9422
13016,9686
24144,9213
29280,7415
40408,7737
4456,7184
10448,7304
21576,5090
22432,7106
7024,6714
8736,6886
25856,9447
7880,6825
39552,5212
33560,5196
15584,5325
27568,4966
1888,9508
37840,9758
16440,7786
18152,6914
2744,10956
34416,7318
19008,6551
19864,6483
3600,4978
20720,6834
6168,6952
5312,7361
32704,6879
11304,10055
176,9318
30136,6893
30992,6673
38696,11250
36984,9588
1032,9182
12160,9626
31848,6684
36128,9392
17296,7569
25000,8991
26712,10697
29281,6142
23289,7356
8737,6277
15585,3945
28425,6453
22433,6350
9593,3724
40409,6917
10449,6770
39553,3998
2745,9076
13017,8567
34417,6581
24145,7490
3601,3518
21577,3570
30137,5890
38697,9496
4457,6484
12161,8038
14729,10426
7881,5998
36129,7499
30993,5766
19865,5764
33561,3805
5313,6428
35273,7650
1889,7670
16441,6576
32705,6303
25857,7587
36985,7448
20721,6040
31849,5924
11305,7851
177,7322
17297,6457
1033,7394
37841,7977
27569,3654
26713,9197
18153,5830
25001,7432
6169,6222
13873,8771
7025,5893
19009,5851
9594,3496
15586,3742
23290,5582
40410,4563
3602,3470
34418,4420
19866,3467
30994,3509
33562,3453
21578,3448
22434,4442
2746,6669
14730,9479
28426,4419
8738,3796
36130,5361
178,4990
38698,6976
35274,5632
29282,3907
20722,3670
10450,4420
37842,5594
4458,4404
30138,3524
25858,5318
19010,3532
11306,5672
26714,6736
13018,5505
27570,3462
1890,5345
13874,5469
6170,3585
17298,4314
18154,3639
24146,5226
16442,4981
7026,3542
1034,5068
39554,3611
32706,3737
36986,5532
31850,3515
5314,3928
12162,5566
7882,3515
25002,5452
3603,6564
34419,6447
15587,6997
9595,6542
19867,7084
23291,8267
28427,6521
40411,6508
8739,7122
30995,7175
29283,6554
16443,6785
22435,6492
19011,7061
21579,6249
179,8806
4459,6566
30139,7116
38699,10791
35275,8221
7027,7088
11307,8322
33563,6691
14731,10913
13875,9087
20723,6497
36131,8689
10451,6900
25859,9322
24147,8574
6171,7004
2747,10730
1891,9669
1035,8888
37843,8879
26715,10337
25003,8896
17299,6669
32707,6628
27571,6367
13019,8970
5315,6813
31851,7096
36987,8820
18155,6624
7883,7210
39555,6891
12163,8450
23292,11114
22436,7961
28428,8171
34420,8400
3604,6665
36132,10447
21580,6613
20724,7149
11308,11251
40412,8839
26716,13626
38700,14635
9596,6468
2748,15335
19868,7617
27572,6785
35276,10848
30996,7749
1892,12168
33564,6744
8740,7258
32708,7287
31852,7541
16444,8177
14732,13074
24148,10506
180,10418
19012,7610
5316,7570
29284,7395
7884,7330
10452,8573
6172,7699
25004,11337
25860,11940
30140,7580
7028,7644
39556,6710
13876,12133
13020,11225
1036,11059
37844,10570
17300,7746
4460,8247
12164,10661
36988,10688
15588,7435
18156,7474
3605,4939
22437,3664
36133,6994
24149,6727
2749,9097
16445,3719
40413,4005
34421,3803
23293,6670
9597,4821
7029,4569
31853,4662
28429,3763
14733,11024
30997,4420
1893,7358
27573,4961
13877,7351
20725,4675
25861,7170
18157,4519
37845,7425
8741,4831
181,6724
19013,4390
5317,5033
11309,6685
10453,3996
35277,6795
33565,5027
15589,5568
30141,4479
29285,4982
39557,5507
19869,4464
7885,4806
26717,9393
12165,6825
38701,9185
21581,4909
32709,4738
1037,6721
17301,5153
36989,6804
6173,4683
25005,6548
4461,3937
13021,6648
22438,5607
30142,5997
2750,10403
182,7928
28430,5664
7030,6354
9598,6120
1894,8806
26718,10287
3606,6190
8742,6702
35278,8036
31854,6411
34422,5868
30998,6188
24150,7811
11310,8308
16446,5942
14734,10530
27574,6048
32710,6610
19014,5917
23294,7930
21582,5897
29286,6327
10454,5925
37846,8804
36990,8181
15590,6313
39558,6555
33566,6134
40414,6281
4462,5782
12166,8418
18158,5849
25862,8453
1038,8277
7886,6465
25006,8188
13878,9139
19870,6193
20726,6458
36134,7880
17302,6822
13022,8578
6174,6166
5318,6407
38702,10288
2751,7755
40415,5272
28431,4933
22439,4816
183,5601
8743,4502
3607,4519
30143,3927
1895,5769
16447,5319
14735,9703
24151,5637
11311,5715
29287,4440
23295,5712
36135,5705
21583,4689
9599,4688
33567,4624
27575,4685
7031,4103
4463,4921
35279,5616
36991,5650
37847,6196
18159,4043
1039,5488
19015,3837
39559,4776
5319,4428
7887,4005
10455,5028
25863,5980
13023,6856
20727,4017
15591,5025
13879,6959
17303,4865
12167,5882
30999,3795
6175,4136
19871,3661
31855,3780
32711,4237
34423,4861
38703,8113
26719,7662
25007,5532
3608,5037
2752,8451
14736,10142
24152,6345
22440,5696
30144,5122
8744,5437
33568,5120
4464,5841
29288,5609
19016,5056
37848,7029
21584,5158
28432,5775
10456,6133
40416,6291
36992,6484
7032,5273
11312,6816
23296,6444
35280,6613
25008,6375
1896,6655
20728,5037
13024,7392
25864,6741
18160,5132
16448,5998
32712,5249
15592,5302
7888,5125
27576,5169
9600,5135
1040,6473
34424,5806
12168,6638
39560,5318
38704,8760
6176,5138
31856,5014
26720,8335
17304,5776
36136,6555
184,6482
19872,5040
13880,7533
31000,5202
5320,5598
2753,6891
22441,3043
28433,3089
14737,9450
40417,3171
11313,4850
24153,4439
29289,3573
33569,3545
8745,3232
4465,3077
16449,3346
23297,4663
25865,4671
7889,2976
1897,4764
1041,4372
21585,3373
12169,4812
10457,3102
18161,3023
13025,4755
15593,3946
3609,3372
20729,3133
9601,3417
35281,4734
27577,3454
36993,4572
19873,2895
36137,4520
6177,3094
30145,3135
17305,3600
39561,3785
185,4448
31001,2991
37849,4902
38705,7017
32713,3218
31857,3033
34425,3077
5321,3531
19017,2842
25009,4376
26721,7179
13881,5034
7033,2988
22442,5335
24154,7793
4466,5254
14738,9439
2754,9991
28434,5334
40418,5821
12170,7991
21586,5223
33570,5314
1042,7693
25866,8644
8746,5764
1898,8582
23298,7517
34426,5443
10458,5545
36994,7848
9602,5478
15594,5556
5322,5511
27578,5206
35282,7626
186,7549
29290,5472
18162,5689
13026,8043
20730,5746
3610,5238
38706,9904
30146,5704
17306,5593
6178,5637
19874,5656
13882,8389
11314,7724
19018,5535
32714,5639
31858,5695
31002,5698
7890,5751
36138,7901
25010,7816
7034,5611
37850,8574
39562,5626
26722,10040
16450,5324
28435,4577
40419,4772
2755,8489
8747,3827
20731,3719
36995,5775
38707,8536
14739,9981
4467,4649
35283,5841
21587,4137
1043,5799
187,5410
11315,5948
34427,4668
3611,4001
15595,4805
33571,4140
17307,4565
23299,5702
36139,5596
22443,4493
25867,6062
27579,4155
13883,6090
16451,4968
29291,4108
9603,4133
19019,3730
39563,4299
24155,5346
32715,3814
6179,3675
31859,3604
12171,5848
7891,3722
10459,4581
1899,6100
31003,3757
26723,8320
19875,3623
7035,3787
30147,3632
5323,4185
13027,6022
25011,5664
37851,5999
18163,3756
2756,10529
8748,8293
22444,7669
14740,11474
40420,8078
20732,7836
17308,7386
33572,6003
4468,8010
21588,5800
35284,8441
23300,8467
34428,7912
38708,11217
24156,8630
15596,5859
19020,6934
31860,7131
37852,9086
188,8657
3612,5624
1900,9398
29292,7213
32716,7734
6180,7296
36140,8865
28436,7732
18164,7058
9604,5774
27580,5829
16452,8152
25868,9316
1044,9028
13028,9390
31004,7080
13884,9298
7036,7345
10460,8045
30148,7208
12172,8737
19876,7210
25012,8711
5324,7373
39564,6308
36996,9032
26724,10291
7892,7454
11316,8889
40421,6612
22445,5648
8749,6477
27581,5909
20733,6014
24157,7292
3613,6038
9605,6032
1901,7988
33573,6019
32717,6427
28437,5650
34429,5674
31861,6062
35285,7453
13885,8435
6181,5954
15597,6499
36141,7503
2757,9111
4469,5682
30149,5823
25013,7151
16453,6240
14741,9856
189,7404
10461,5934
7893,6042
23301,7311
19877,5679
13029,8092
12173,7463
21589,5920
36997,7434
38709,9187
5325,6246
37853,7611
19021,5607
25869,7746
26725,8915
31005,5777
1045,7492
39565,6404
29293,6127
17309,6655
18165,5871
7037,5837
11317,7529
20734,6683
27582,5552
32718,6710
2758,12122
21590,5556
22446,7140
3614,5532
30150,6656
9606,5551
15598,5847
8750,6763
23302,9378
4470,7211
17310,7348
33574,5638
40422,7272
31862,6436
14742,12534
34430,7101
10462,7248
36142,9375
1046,9083
19878,6272
1902,9366
13886,9982
25014,9319
19022,6311
12174,9738
37854,9775
16454,7630
31006,6500
28438,7149
5326,7082
11318,9635
36998,9559
39566,5589
13030,9968
6182,6699
26726,12429
18166,6458
24158,9445
29294,7054
7038,6634
7894,6538
25870,9563
38710,12301
35286,9506
190,9120
2759,10052
21591,5488
3615,5532
39567,6013
23303,8279
20735,7370
1903,8771
8751,7296
27583,5554
16455,7498
24159,8425
13887,9127
33575,5531
36143,8775
15599,5737
34431,7026
28439,6846
32719,7316
4471,6955
1047,8516
9607,5654
10463,7180
36999,8623
18167,7100
22447,6887
5327,7107
11319,8652
19879,6854
13031,9040
38711,10323
191,8458
6183,7073
25015,8496
40423,7341
12175,8675
35287,8538
30151,7070
14743,10641
19023,6924
37855,8728
25871,8786
7895,7144
31863,6973
29295,7114
7039,6954
31007,6937
17311,7490
26727,10251
21592,3220
33576,3425
29296,5393
23304,6012
8752,5004
28440,4436
10464,4601
2760,7114
22448,4430
1904,6249
27584,3293
19880,4481
34432,4610
40424,5203
12176,6354
16456,4829
24160,5984
3616,3165
5328,5214
11320,6077
7896,4694
13032,7183
9608,3355
15600,3432
20736,4976
1048,5652
7040,4562
35288,6002
37000,5947
18168,4737
19024,4448
14744,9053
30152,4497
36144,5951
38712,7411
192,5675
31864,4583
39568,3544
4472,4399
31008,4318
6184,4652
25872,6004
32720,5090
37856,6140
17312,5653
26728,7355
13888,7116
25016,5835
29297,6474
11321,8896
4473,7115
28441,7033
27585,6454
19881,5950
23305,9196
33577,6521
25873,9585
40425,7493
2761,12464
8753,6150
16457,7434
22449,7142
193,8702
15601,6512
30153,5964
13033,8852
32721,6078
21593,6448
9609,6430
37001,9114
10465,7286
24161,8886
31865,5962
14745,10723
3617,6420
19025,5966
31009,5979
20737,6152
1905,9377
39569,6602
7041,6022
6185,5994
35289,8964
12177,8823
25017,9218
26729,12428
37857,9616
38713,11955
18169,6031
13889,9348
34433,7052
1049,9023
36145,8907
5329,6492
17313,6345
7897,5923
32722,15725
2762,20390
24162,19002
28442,15401
22450,15202
12178,17756
13034,17901
194,18439
40426,15645
19882,15138
20738,15839
21594,9760
6186,16032
35290,18301
29298,15472
33578,10287
8754,15940
14746,19133
11322,18389
38714,19647
36146,18497
23306,18378
27586,9643
7898,15631
1906,19213
13890,18399
15602,9692
25874,19026
4474,15363
10466,15273
3618,9403
16458,15602
30154,15626
19026,15271
25018,18941
34434,15429
5330,15846
1050,18700
17314,14922
31010,15218
37858,18466
37002,18470
26730,20651
31866,15429
39570,10547
7042,15751
9610,10050
18170,15140
1051,11557
22451,8718
8755,8150
34435,9019
23307,11353
15603,6378
2763,14782
33579,6008
13891,12417
40427,9179
18171,7809
21595,5944
29299,8589
195,11244
3619,5954
24163,11125
27587,5911
1907,12073
13035,11997
38715,15714
4475,8764
37003,11818
31867,8295
36147,11190
28443,8869
19027,7766
39571,6315
31011,8004
14747,13305
5331,8565
9611,5973
26731,14995
32723,8130
20739,7784
30155,8119
25019,11554
12179,11635
10467,8850
25875,12307
17315,8657
19883,7716
11323,11788
16459,8876
37859,12318
35291,11569
7899,8224
6187,8042
7043,8114
2764,9300
22452,3694
34436,3993
1908,7073
33580,4291
8756,4823
24164,5981
3620,4204
29300,4393
23308,5925
31012,4200
38716,9674
40428,4364
9612,4299
20740,4407
30156,4290
21596,4043
28444,3820
19028,4091
7900,4521
14748,9833
4476,3832
27588,4154
13892,7438
1052,6076
196,5937
17316,4505
26732,9172
31868,4466
39572,4491
10468,4013
25020,6094
5332,4478
16460,4212
32724,4686
6188,4296
35292,5904
36148,6194
37004,6782
18172,4127
19884,4241
15604,4552
13036,6548
12180,6269
37860,7486
25876,7058
11324,6255
7044,4309
3621,2709
21597,2762
4477,3151
28445,3190
19029,2127
20741,2263
9613,2839
27589,2757
22453,3228
2765,4045
35293,3442
40429,3359
1053,2642
14749,5588
197,2649
24165,3108
32725,2272
15605,3292
6189,2178
33581,2761
31869,2091
10469,3266
30157,2074
25021,3135
13893,3515
7901,2250
39573,2843
37005,3462
34437,3260
17317,2695
37861,3565
31013,2095
1909,3226
12181,2855
11325,3629
16461,3359
8757,2345
5333,2542
29301,2490
38717,4444
19885,2071
23309,3229
13037,2965
7045,2166
25877,3238
26733,4044
18173,2144
36149,3283
40430,6626
27590,4179
32726,5065
20742,4944
33582,4329
24166,6285
9614,4153
4478,6015
3622,4063
7902,4809
14750,10090
23310,6570
35294,6520
1910,6579
25022,6391
2766,8329
34438,6162
31870,4763
10470,6293
19030,4682
15606,4633
5334,5442
11326,6686
31014,4709
1054,6343
13038,6994
6190,4742
13894,7083
21598,4274
8758,4955
12182,6830
37862,6725
29302,5484
22454,6066
26734,8281
38718,8717
39574,4528
28446,6035
19886,4607
7046,4916
25878,6592
17318,5968
37006,6568
36150,6380
198,6424
16462,6590
18174,4837
30158,4742
23311,10134
5335,7743
2767,13601
4479,8677
33583,6101
9615,6170
16463,9091
7903,7786
15607,6768
7047,7481
1055,10409
20743,7552
40431,9319
34439,8776
14751,12325
37863,11918
31015,7379
39575,6270
13039,10758
11327,10557
32727,7781
21599,5939
8759,8112
35295,10287
25879,11313
3623,6026
22455,8444
19031,7358
36151,10888
199,10318
28447,8558
19887,7488
1911,11423
13895,11875
25023,10290
17319,7933
12183,10702
31871,7723
37007,11031
24167,10282
30159,7562
38719,13156
6191,7780
26735,12926
10471,8943
27591,5932
29303,7746
18175,7708
23312,6415
7048,5100
22456,4438
1056,5870
40432,4307
3624,5299
21600,5263
5336,5277
11328,6730
28448,4442
7904,5121
9616,5158
1912,6366
20744,5383
8760,5193
35296,6470
25880,6340
12184,6387
24168,6188
14752,9556
19032,5006
34440,4427
10472,4282
19888,5103
15608,5922
200,5915
4480,4400
32728,5325
31016,4895
27592,5297
33584,5336
37008,6352
2768,7692
29304,5372
36152,6301
39576,5376
25024,6222
26736,7716
38720,7952
18176,5260
17320,5613
30160,5116
37864,6626
31872,5061
13896,6656
13040,6332
6192,5139
16464,4473
15609,12681
11329,11944
40433,9234
21601,12520
23313,11649
8761,11341
2769,12155
35297,11468
3625,13585
25881,11782
20745,10743
24169,11747
22457,9117
36153,11714
10473,8952
28449,9156
26737,12425
38721,12418
7905,10992
1057,11765
39577,12370
27593,12407
33585,12410
37009,11616
12185,12317
30161,10446
14753,12397
4481,8990
19033,10348
34441,8827
31873,10578
201,11981
25025,11537
31017,10340
32729,10712
1913,11827
18177,10606
17321,10992
37865,11807
16465,9340
7049,10869
9617,13569
19889,10585
5337,11147
13897,12463
13041,12451
6193,10903
29305,10698
30162,18183
23314,20457
15610,25801
27594,25827
40434,17511
21602,25967
22458,16638
25882,19015
3626,25566
2770,20869
34442,16818
11330,20989
39578,25908
28450,16599
20746,18006
33586,25975
18178,18282
35298,20226
16466,17156
36154,19234
12186,20216
19890,18397
7050,17713
26738,19990
1058,19544
5338,19157
13898,20857
1914,19040
6194,18355
10474,16856
37010,19453
24170,19807
14754,19515
202,19514
8762,19511
31018,17713
38722,19607
7906,18403
19034,18534
17322,19117
32730,18332
29306,18979
4482,16518
9618,26118
37866,19892
31874,18108
25026,19641
13042,21285
22459,4400
40435,4497
21603,3444
26739,4614
36155,3685
15611,3558
23315,3781
7907,3088
27595,3306
33587,3466
24171,3566
2771,4935
30163,2879
37867,4081
28451,4358
34443,4479
38723,5187
203,3667
19891,2894
35299,3822
1059,3681
25883,3819
37011,3886
18179,2919
16467,4591
14755,6519
9619,3496
8763,3477
3627,3304
25027,3661
31875,3048
5339,3116
39579,3642
29307,3092
20747,3305
1915,3855
17323,3330
7051,3079
10475,4420
4483,4357
19035,3000
13043,4410
31019,2982
13899,4491
6195,2937
12187,4247
32731,3333
11331,4186
23316,5483
34444,2681
21604,3694
24172,5566
30164,4066
16468,2741
28452,2670
3628,3709
2772,8068
38724,8210
27596,3645
15612,4060
8764,4255
40436,2784
20748,4110
33588,3829
25884,6132
29308,4181
9620,3770
19036,3893
22460,2644
7052,3967
14756,8890
6196,4082
19892,3965
5340,4172
1060,5547
4484,2634
1916,5946
7908,4089
10476,2699
204,5540
13900,6239
36156,5622
11332,5695
13044,5975
37012,5938
26740,8014
35300,5538
18180,4019
12188,5813
25028,5706
37868,6183
17324,4494
31020,3907
39580,3773
31876,4041
32732,4224
29309,7321
9621,6619
4485,9997
24173,9455
23317,9108
34445,9939
3629,6787
26741,9350
40437,10157
27597,6868
37013,8690
19037,7266
2773,9514
28453,10044
14757,10050
6197,7488
205,9538
5341,7364
15613,7416
35301,9036
21605,6781
20749,7101
25885,8800
7053,7064
37869,8411
10477,9886
8765,6928
31021,7348
13045,8855
31877,7567
38725,9398
33589,6627
13901,8942
1917,8586
7909,7159
30165,7866
22461,10100
36157,9342
18181,7972
17325,7553
19893,7333
11333,8510
25029,8828
39581,6697
1061,8771
12189,9126
16469,9904
32733,7116
4486,3272
27598,4276
3630,4363
28454,3253
34446,3377
5342,4083
7910,3894
33590,4344
9622,4320
21606,4216
8766,4290
14758,8332
30166,3782
20750,4003
11334,5749
35302,5565
17326,4273
32734,4121
40438,3519
22462,3248
16470,3535
31878,3925
7054,4037
38726,7043
26742,6875
31022,4033
23318,5424
1918,5941
6198,3818
25886,5937
12190,5725
29310,3983
24174,5403
36158,5448
19894,3704
39582,4760
19038,3922
